,date,burn_type,burn_number,length,power,factor_before,factor_after,dead_before,dead_after,dir,result
1045,16-03-2022 16.11.19,pixel-burn4,1,50.0000,6.3750,0.6035338756238862,0.5203070445676731,0.0495625,0.02620625,1,SUCCESS
1046,16-03-2022 16.12.23,pixel-burn4,2,50.0000,6.2500,0.5203070445676731,0.3384164372062854,0.02620625,0.017175,1,SUCCESS
1047,16-03-2022 16.13.27,pixel-burn4,3,50.0000,6.1250,0.3384164372062854,0.826351372598346,0.017175,0.006225,1,SUCCESS
1048,16-03-2022 16.14.31,shining-moon3,4,40.0000,6.0000,0.826351372598346,0.9999937803596196,0.006225,-0.004875,1,SUCCESS
1049,16-03-2022 16.15.34,none,5,-,-,0.9999937803596196,-,-0.004875,-,1,SUCCESS
1050,16-03-2022 19.53.09,pixel-burn4,0,50.0000,6.5000,0.7397184830359773,0.5671260544136866,0.02404375,0.05309375,-1,SUCCESS
1051,16-03-2022 19.54.14,pixel-burn4,1,50.0000,6.3750,0.5671260544136866,0.23424126521371766,0.05309375,0.031,-1,SUCCESS
1052,16-03-2022 19.55.20,shining-moon3,2,40.0000,6.2500,0.23424126521371766,0.14256779995668956,0.031,0.01871875,-1,SUCCESS
1053,16-03-2022 19.56.26,none,3,-,-,0.14256779995668956,-,0.01871875,-,-1,SUCCESS
1054,16-03-2022 15.19.01,pixel-burn4,0,50.0000,6.5000,0.39534627189140437,0.3295212150805685,0.0368,0.02723125,-1,SUCCESS
1055,16-03-2022 15.20.05,shining-moon3,1,40.0000,6.3750,0.3295212150805685,0.12739599579845307,0.02723125,0.018225,-1,SUCCESS
1056,16-03-2022 15.21.08,none,2,-,-,0.12739599579845307,-,0.018225,-,-1,SUCCESS
1057,16-03-2022 18.23.59,pixel-burn4,0,50.0000,6.5000,0.5712214151887688,0.40680992075214817,0.02593125,0.02679375,-1,SUCCESS
1058,16-03-2022 18.25.04,pixel-burn4,1,50.0000,6.3750,0.40680992075214817,0.5158513971481552,0.02679375,0.02256875,-1,SUCCESS
1059,16-03-2022 18.26.09,pixel-burn4,2,50.0000,6.2500,0.5158513971481552,0.02134148258537536,0.02256875,0.00605,-1,SUCCESS
1060,16-03-2022 18.27.14,none,3,-,-,0.02134148258537536,-,0.00605,-,-1,SUCCESS
1061,17-03-2022 08.17.37,pixel-burn4,0,50.0000,6.5000,0.3369845565992676,0.4526331454748979,0.0186,0.034075,1,SUCCESS
1062,17-03-2022 08.18.40,pixel-burn4,1,50.0000,6.3750,0.4526331454748979,0.19385993444591787,0.034075,0.00083125,1,SUCCESS
1063,17-03-2022 08.19.43,pixel-burn4,2,50.0000,6.2500,0.19385993444591787,0.4097780515553991,0.00083125,0.0056875,1,SUCCESS
1064,17-03-2022 08.20.46,pixel-burn4,3,50.0000,6.1250,0.4097780515553991,0.997716098334655,0.0056875,0.01485,1,SUCCESS
1065,17-03-2022 08.21.49,none,4,-,-,0.997716098334655,-,0.01485,-,1,SUCCESS
1066,17-03-2022 09.08.42,shining-moon3,0,40.0000,6.5000,0.3632477283203779,0.18285949993654016,0.0102375,0.01513125,-1,SUCCESS
1067,17-03-2022 09.09.45,shining-moon3,1,40.0000,6.3750,0.18285949993654016,0.213697511688875,0.01513125,0.020175,-1,SUCCESS
1068,17-03-2022 09.10.48,shining-moon3,2,40.0000,6.2500,0.213697511688875,0.0817374881964117,0.020175,0.00719375,-1,SUCCESS
1069,17-03-2022 09.11.52,none,3,-,-,0.0817374881964117,-,0.00719375,-,-1,SUCCESS
1070,17-03-2022 08.10.56,pixel-burn4,0,50.0000,6.5000,0.7331453881301786,0.5661129825376544,0.01789375,0.03149375,-1,SUCCESS
1071,17-03-2022 08.11.59,pixel-burn4,1,50.0000,6.3750,0.5661129825376544,0.018040347629655194,0.03149375,0.003975,-1,SUCCESS
1072,17-03-2022 08.13.01,none,2,-,-,0.018040347629655194,-,0.003975,-,-1,SUCCESS
1073,17-03-2022 08.32.57,pixel-burn4,0,50.0000,6.5000,0.4502491212177275,0.44263729476555663,0.0203125,0.02855625,1,SUCCESS
1074,17-03-2022 08.34.00,pixel-burn4,1,50.0000,6.3750,0.44263729476555663,0.8462841051790403,0.02855625,0.01454375,1,SUCCESS
1075,17-03-2022 08.35.03,shining-moon3,2,40.0000,6.2500,0.8462841051790403,0.9973440992540874,0.01454375,0.00458125,1,SUCCESS
1076,17-03-2022 08.36.06,none,3,-,-,0.9973440992540874,-,0.00458125,-,1,SUCCESS
1077,17-03-2022 07.57.44,pixel-burn4,0,50.0000,6.5000,0.7107104123194794,0.09900748402017152,0.014575,0.0271,-1,SUCCESS
1078,17-03-2022 07.58.47,none,1,-,-,0.09900748402017152,-,0.0271,-,-1,SUCCESS
1079,17-03-2022 08.04.31,pixel-burn4,0,50.0000,6.5000,0.4654322172119351,0.6698302252566856,0.02285,0.0424875,1,SUCCESS
1080,17-03-2022 08.05.34,shining-moon3,1,40.0000,6.3750,0.6698302252566856,0.6764071297598144,0.0424875,0.0353875,1,SUCCESS
1081,17-03-2022 08.06.36,shining-moon3,2,40.0000,6.2500,0.6764071297598144,0.7119995802508001,0.0353875,0.04705625,1,SUCCESS
1082,17-03-2022 08.07.39,shining-moon3,3,40.0000,6.1250,0.7119995802508001,0.8294960254477597,0.04705625,0.0588625,1,SUCCESS
1083,17-03-2022 08.08.42,shining-moon3,4,40.0000,6.0000,0.8294960254477597,0.8196784347973435,0.0588625,0.041025,1,SUCCESS
1084,17-03-2022 08.09.45,shining-moon3,5,40.0000,5.8750,0.8196784347973435,0.9445118447097887,0.041025,0.02119375,1,SUCCESS
1085,17-03-2022 08.10.48,none,6,-,-,0.9445118447097887,-,0.02119375,-,1,SUCCESS
1086,17-03-2022 08.36.14,pixel-burn4,0,50.0000,6.5000,0.6929319804967473,0.6008323602893691,0.01811875,0.0418875,-1,SUCCESS
1087,17-03-2022 08.37.17,pixel-burn4,1,50.0000,6.3750,0.6008323602893691,0.012405809488496032,0.0418875,0.0055125,-1,SUCCESS
1088,17-03-2022 08.38.20,none,2,-,-,0.012405809488496032,-,0.0055125,-,-1,SUCCESS
1089,17-03-2022 09.12.00,pixel-burn4,0,50.0000,6.5000,0.4904603714027518,0.4756229546215889,0.01791875,0.02983125,1,SUCCESS
1090,17-03-2022 09.13.03,pixel-burn4,1,50.0000,6.3750,0.4756229546215889,0.35293707490539367,0.02983125,0.0140125,1,SUCCESS
1091,17-03-2022 09.14.07,pixel-burn4,2,50.0000,6.2500,0.35293707490539367,0.4965567876854524,0.0140125,0.01255625,1,SUCCESS
1092,17-03-2022 09.15.10,shining-moon3,3,40.0000,6.1250,0.4965567876854524,0.7230590518011693,0.01255625,0.02078125,1,SUCCESS
1093,17-03-2022 09.16.13,shining-moon3,4,40.0000,6.0000,0.7230590518011693,0.8865066209271218,0.02078125,0.0234625,1,SUCCESS
1094,17-03-2022 09.17.17,none,5,-,-,0.8865066209271218,-,0.0234625,-,1,SUCCESS
1095,17-03-2022 09.35.58,pixel-burn4,0,50.0000,6.5000,0.8247504157103748,0.6826878177856179,0.0114875,0.03630625,-1,SUCCESS
1096,17-03-2022 09.37.01,pixel-burn4,1,50.0000,6.3750,0.6826878177856179,0.07016848111143804,0.03630625,0.02289375,-1,SUCCESS
1097,17-03-2022 09.38.05,none,2,-,-,0.07016848111143804,-,0.02289375,-,-1,SUCCESS
1098,17-03-2022 09.02.57,shining-moon3,0,40.0000,6.5000,0.35539590339345767,0.33688688497446284,0.01870625,0.01859375,-1,SUCCESS
1099,17-03-2022 09.04.02,shining-moon3,1,40.0000,6.3750,0.33688688497446284,0.17411429127094746,0.01859375,0.0359125,-1,SUCCESS
1100,17-03-2022 09.05.06,shining-moon3,2,40.0000,6.2500,0.17411429127094746,0.27772755449943176,0.0359125,0.03210625,-1,SUCCESS
1101,17-03-2022 09.06.11,shining-moon3,3,40.0000,6.1250,0.27772755449943176,0.14482053756205324,0.03210625,0.01546875,-1,SUCCESS
1102,17-03-2022 09.07.15,none,4,-,-,0.14482053756205324,-,0.01546875,-,-1,SUCCESS
1103,17-03-2022 09.20.44,pixel-burn4,0,50.0000,6.5000,0.27422338215172554,0.27886727590074395,0.01335625,0.05825,1,FAILED
1104,17-03-2022 09.21.47,pixel-burn4,1,50.0000,6.3750,0.27886727590074395,0.0008408385963601031,0.05825,-0.00345625,1,FAILED
1105,17-03-2022 09.22.51,pixel-burn4,2,50.0000,6.2500,0.0008408385963601031,0.0033824352276228017,-0.00345625,0.0059,1,FAILED
1106,17-03-2022 09.23.55,pixel-burn4,3,50.0000,6.1250,0.0033824352276228017,0.01622267320882678,0.0059,0.02683125,1,FAILED
1107,17-03-2022 09.24.58,pixel-burn4,4,50.0000,6.0000,0.01622267320882678,0.790243684194828,0.02683125,0.16183125,1,FAILED
1108,17-03-2022 09.26.01,shining-moon3,5,40.0000,5.8750,0.790243684194828,0.6837557137284056,0.16183125,0.1509,1,FAILED
1109,17-03-2022 09.27.05,shining-moon3,6,40.0000,5.7500,0.6837557137284056,0.3181195245007969,0.1509,0.3843375,1,FAILED
1110,17-03-2022 09.28.09,none,7,-,-,0.3181195245007969,-,0.3843375,-,1,FAILED
1111,17-03-2022 11.34.12,none,0,-,-,0.8644275667354409,-,0.0215625,-,1,SUCCESS
1112,17-03-2022 08.02.10,pixel-burn4,0,50.0000,6.5000,0.6164823177228678,0.6633285646161182,0.01455625,0.0170375,-1,SUCCESS
1113,17-03-2022 08.03.13,pixel-burn4,1,50.0000,6.3750,0.6633285646161182,0.007360270837904768,0.0170375,0.0031,-1,SUCCESS
1114,17-03-2022 08.04.16,none,2,-,-,0.007360270837904768,-,0.0031,-,-1,SUCCESS
1115,17-03-2022 08.26.17,pixel-burn4,0,50.0000,6.5000,0.35332086428795645,0.29302770707198256,0.04430625,0.0595875,1,SUCCESS
1116,17-03-2022 08.27.20,pixel-burn4,1,50.0000,6.3750,0.29302770707198256,0.07287791131802274,0.0595875,0.0374375,1,SUCCESS
1117,17-03-2022 08.28.23,pixel-burn4,2,50.0000,6.2500,0.07287791131802274,0.9999128816871083,0.0374375,-0.004375,1,SUCCESS
1118,17-03-2022 08.29.26,none,3,-,-,0.9999128816871083,-,-0.004375,-,1,SUCCESS
1119,17-03-2022 09.17.25,pixel-burn4,0,50.0000,6.5000,0.7404359246703852,0.6736693504199677,0.017325,0.0304375,-1,SUCCESS
1120,17-03-2022 09.18.30,pixel-burn4,1,50.0000,6.3750,0.6736693504199677,0.3707503750603911,0.0304375,0.01683125,-1,SUCCESS
1121,17-03-2022 09.19.33,pixel-burn4,2,50.0000,6.2500,0.3707503750603911,0.08942800227660785,0.01683125,0.03365625,-1,SUCCESS
1122,17-03-2022 09.20.36,none,3,-,-,0.08942800227660785,-,0.03365625,-,-1,SUCCESS
1123,17-03-2022 10.04.38,pixel-burn4,0,50.0000,6.5000,0.4840261886600559,0.5473573198584359,0.01675625,0.0340125,1,SUCCESS
1124,17-03-2022 10.05.41,pixel-burn4,1,50.0000,6.3750,0.5473573198584359,0.004302469867122271,0.0340125,-0.002325,1,SUCCESS
1125,17-03-2022 10.06.45,pixel-burn4,2,50.0000,6.2500,0.004302469867122271,0.9933699860519518,-0.002325,0.0007625,1,SUCCESS
1126,17-03-2022 10.07.49,none,3,-,-,0.9933699860519518,-,0.0007625,-,1,SUCCESS
1127,17-03-2022 08.21.56,pixel-burn4,0,50.0000,6.5000,0.6751149589319126,0.9706985053595693,0.0146,0.00645625,-1,SUCCESS
1128,17-03-2022 08.22.59,pixel-burn4,1,50.0000,6.3750,0.9706985053595693,0.7269883203559511,0.00645625,0.01110625,-1,SUCCESS
1129,17-03-2022 08.24.02,pixel-burn4,2,50.0000,6.2500,0.7269883203559511,0.3668468618897539,0.01110625,0.101675,-1,SUCCESS
1130,17-03-2022 08.25.05,shining-moon3,3,40.0000,6.1250,0.3668468618897539,0.09889464447463768,0.101675,0.11680625,-1,SUCCESS
1131,17-03-2022 08.26.09,none,4,-,-,0.09889464447463768,-,0.11680625,-,-1,SUCCESS
1132,17-03-2022 08.44.00,pixel-burn4,0,50.0000,6.5000,0.49506132429674415,0.9999937806690756,0.0261875,-0.004925,1,SUCCESS
1133,17-03-2022 08.45.03,none,1,-,-,0.9999937806690756,-,-0.004925,-,1,SUCCESS
1134,17-03-2022 10.46.30,shining-moon3,0,40.0000,6.5000,0.6624342083755599,0.7313133867490085,0.0441,0.06083125,1,SUCCESS
1135,17-03-2022 10.47.34,shining-moon3,1,40.0000,6.3750,0.7313133867490085,0.806172124784548,0.06083125,0.04996875,1,SUCCESS
1136,17-03-2022 10.48.38,shining-moon3,2,40.0000,6.2500,0.806172124784548,0.8980065546961035,0.04996875,0.0522125,1,SUCCESS
1137,17-03-2022 10.49.43,none,3,-,-,0.8980065546961035,-,0.0522125,-,1,SUCCESS
1138,17-03-2022 09.38.21,pixel-burn4,0,50.0000,6.5000,0.45588966044467094,0.6628811460101312,0.01894375,0.0462625,1,SUCCESS
1139,17-03-2022 09.39.24,shining-moon3,1,40.0000,6.3750,0.6628811460101312,0.6744641290542222,0.0462625,0.04536875,1,SUCCESS
1140,17-03-2022 09.40.28,shining-moon3,2,40.0000,6.2500,0.6744641290542222,0.690320939387042,0.04536875,0.06641875,1,SUCCESS
1141,17-03-2022 09.41.32,shining-moon3,3,40.0000,6.1250,0.690320939387042,0.7724453489050338,0.06641875,0.03565,1,SUCCESS
1142,17-03-2022 09.42.36,shining-moon3,4,40.0000,6.0000,0.7724453489050338,0.8938408632128508,0.03565,0.0494875,1,SUCCESS
1143,17-03-2022 09.43.40,none,5,-,-,0.8938408632128508,-,0.0494875,-,1,SUCCESS
1144,17-03-2022 07.45.38,pixel-burn4,0,50.0000,6.5000,0.46668738465051085,0.42242643276057207,0.01455,0.02810625,-1,SUCCESS
1145,17-03-2022 07.46.41,pixel-burn4,1,50.0000,6.3750,0.42242643276057207,0.05372816683247491,0.02810625,0.00739375,-1,SUCCESS
1146,17-03-2022 07.47.44,none,2,-,-,0.05372816683247491,-,0.00739375,-,-1,SUCCESS
1147,17-03-2022 11.34.21,pixel-burn4,0,50.0000,6.5000,0.41871618695503227,0.3320063224308566,0.0330625,0.04705,-1,SUCCESS
1148,17-03-2022 11.35.25,shining-moon3,1,40.0000,6.3750,0.3320063224308566,0.2592926290314095,0.04705,0.04965625,-1,SUCCESS
1149,17-03-2022 11.36.29,shining-moon3,2,40.0000,6.2500,0.2592926290314095,0.19986454764832362,0.04965625,0.0494875,-1,SUCCESS
1150,17-03-2022 11.37.37,shining-moon3,3,40.0000,6.1250,0.19986454764832362,0.2178656509332705,0.0494875,0.04503125,-1,SUCCESS
1151,17-03-2022 11.38.42,shining-moon3,4,40.0000,6.0000,0.2178656509332705,0.23665391109343728,0.04503125,0.041275,-1,SUCCESS
1152,17-03-2022 11.39.47,shining-moon3,5,40.0000,5.8750,0.23665391109343728,0.1618512653500254,0.041275,0.16328125,-1,SUCCESS
1153,17-03-2022 11.40.52,shining-moon3,6,40.0000,5.7500,0.1618512653500254,0.1612498767310483,0.16328125,0.11271875,-1,SUCCESS
1154,17-03-2022 11.41.56,shining-moon3,7,40.0000,5.6250,0.1612498767310483,0.15716834100084498,0.11271875,0.20118125,-1,SUCCESS
1155,17-03-2022 11.43.01,shining-moon3,8,40.0000,5.5000,0.15716834100084498,0.07304364008560528,0.20118125,0.1268125,-1,SUCCESS
1156,17-03-2022 11.44.05,none,9,-,-,0.07304364008560528,-,0.1268125,-,-1,SUCCESS
1157,17-03-2022 10.49.51,shining-moon3,0,40.0000,6.5000,0.16952400225129796,0.4215591548221414,0.0116875,0.01678125,-1,SUCCESS
1158,17-03-2022 10.50.55,pixel-burn4,1,50.0000,6.3750,0.4215591548221414,0.31657036370812763,0.01678125,0.0340875,-1,SUCCESS
1159,17-03-2022 10.51.59,shining-moon3,2,40.0000,6.2500,0.31657036370812763,0.14259400203385927,0.0340875,0.0228,-1,SUCCESS
1160,17-03-2022 10.53.03,none,3,-,-,0.14259400203385927,-,0.0228,-,-1,SUCCESS
1161,17-03-2022 07.58.55,pixel-burn4,0,50.0000,6.5000,0.4344310496912673,0.4717306890871926,0.02221875,0.0551875,1,SUCCESS
1162,17-03-2022 07.59.58,pixel-burn4,1,50.0000,6.3750,0.4717306890871926,0.5099366350164053,0.0551875,0.030425,1,SUCCESS
1163,17-03-2022 08.01.00,pixel-burn4,2,50.0000,6.2500,0.5099366350164053,0.993625045267798,0.030425,-0.00098125,1,SUCCESS
1164,17-03-2022 08.02.03,none,3,-,-,0.993625045267798,-,-0.00098125,-,1,SUCCESS
1165,17-03-2022 09.30.32,pixel-burn4,0,50.0000,6.5000,0.4288847892377819,0.3533433136938685,0.01415,0.0272625,1,SUCCESS
1166,17-03-2022 09.31.35,pixel-burn4,1,50.0000,6.3750,0.3533433136938685,0.001682305880593667,0.0272625,-0.00308125,1,SUCCESS
1167,17-03-2022 09.32.39,pixel-burn4,2,50.0000,6.2500,0.001682305880593667,0.5619405839602193,-0.00308125,0.01963125,1,SUCCESS
1168,17-03-2022 09.33.43,shining-moon3,3,40.0000,6.1250,0.5619405839602193,0.7719426472270595,0.01963125,0.01661875,1,SUCCESS
1169,17-03-2022 09.34.46,shining-moon3,4,40.0000,6.0000,0.7719426472270595,0.9435072577481365,0.01661875,0.0282,1,SUCCESS
1170,17-03-2022 09.35.50,none,5,-,-,0.9435072577481365,-,0.0282,-,1,SUCCESS
1171,17-03-2022 07.55.31,pixel-burn4,0,50.0000,6.5000,0.48762642839388937,0.7187275786532906,0.0193375,0.0156625,1,SUCCESS
1172,17-03-2022 07.56.34,shining-moon3,1,40.0000,6.3750,0.7187275786532906,0.8765232600140682,0.0156625,0.0137375,1,SUCCESS
1173,17-03-2022 07.57.37,none,2,-,-,0.8765232600140682,-,0.0137375,-,1,SUCCESS
1174,17-03-2022 07.50.08,pixel-burn4,0,50.0000,6.5000,0.7500888888888889,0.6523042603672374,0.01563125,0.03060625,-1,SUCCESS
1175,17-03-2022 07.51.11,pixel-burn4,1,50.0000,6.3750,0.6523042603672374,0.596046938672838,0.03060625,0.00615625,-1,SUCCESS
1176,17-03-2022 07.52.15,pixel-burn4,2,50.0000,6.2500,0.596046938672838,0.4045997614284001,0.00615625,0.0097375,-1,SUCCESS
1177,17-03-2022 07.53.18,shining-moon3,3,40.0000,6.1250,0.4045997614284001,0.2631309912218148,0.0097375,0.009625,-1,SUCCESS
1178,17-03-2022 07.54.21,shining-moon3,4,40.0000,6.0000,0.2631309912218148,0.08568935903377954,0.009625,0.08303125,-1,SUCCESS
1179,17-03-2022 07.55.23,none,5,-,-,0.08568935903377954,-,0.08303125,-,-1,SUCCESS
1180,17-03-2022 08.49.47,pixel-burn4,0,50.0000,6.5000,0.4368158372030203,0.47487957297226924,0.02824375,0.03988125,-1,SUCCESS
1181,17-03-2022 08.50.50,pixel-burn4,1,50.0000,6.3750,0.47487957297226924,0.183051668015008,0.03988125,0.0188625,-1,SUCCESS
1182,17-03-2022 08.51.53,shining-moon3,2,40.0000,6.2500,0.183051668015008,0.03254250070703579,0.0188625,0.0055375,-1,SUCCESS
1183,17-03-2022 08.52.56,none,3,-,-,0.03254250070703579,-,0.0055375,-,-1,SUCCESS
1184,17-03-2022 08.59.40,pixel-burn4,0,50.0000,6.5000,0.3835869812116689,0.5669318234069247,0.036975,0.048525,1,SUCCESS
1185,17-03-2022 09.00.43,pixel-burn4,1,50.0000,6.3750,0.5669318234069247,0.0016496616637304764,0.048525,-0.0039875,1,SUCCESS
1186,17-03-2022 09.01.46,pixel-burn4,2,50.0000,6.2500,0.0016496616637304764,0.998907969947333,-0.0039875,-0.00156875,1,SUCCESS
1187,17-03-2022 09.02.49,none,3,-,-,0.998907969947333,-,-0.00156875,-,1,SUCCESS
1188,17-03-2022 10.01.19,pixel-burn4,0,50.0000,6.5000,0.44279858095060914,0.9417339685613105,0.0257625,0.01873125,-1,SUCCESS
1189,17-03-2022 10.02.23,pixel-burn4,1,50.0000,6.3750,0.9417339685613105,0.9690832288215437,0.01873125,-0.001675,-1,SUCCESS
1190,17-03-2022 10.03.26,pixel-burn4,2,50.0000,6.2500,0.9690832288215437,0.10040567951318459,-0.001675,0.02633125,-1,SUCCESS
1191,17-03-2022 10.04.30,none,3,-,-,0.10040567951318459,-,0.02633125,-,-1,SUCCESS
1192,17-03-2022 08.45.11,pixel-burn4,0,50.0000,6.5000,0.8060878148183526,0.4504058178040387,0.0185375,0.03744375,-1,SUCCESS
1193,17-03-2022 08.46.14,pixel-burn4,1,50.0000,6.3750,0.4504058178040387,0.017364965288883035,0.03744375,0.0033875,-1,SUCCESS
1194,17-03-2022 08.47.17,none,2,-,-,0.017364965288883035,-,0.0033875,-,-1,SUCCESS
1195,17-03-2022 08.53.04,pixel-burn4,0,50.0000,6.5000,0.20901421782760804,0.2322445194363585,0.0228,0.02953125,1,SUCCESS
1196,17-03-2022 08.54.07,pixel-burn4,1,50.0000,6.3750,0.2322445194363585,0.6368009935614602,0.02953125,0.04385,1,SUCCESS
1197,17-03-2022 08.55.10,shining-moon3,2,40.0000,6.2500,0.6368009935614602,0.8120933694354974,0.04385,0.02591875,1,SUCCESS
1198,17-03-2022 08.56.14,shining-moon3,3,40.0000,6.1250,0.8120933694354974,0.8981742775427893,0.02591875,0.0144375,1,SUCCESS
1199,17-03-2022 08.57.18,none,4,-,-,0.8981742775427893,-,0.0144375,-,1,SUCCESS
1200,17-03-2022 10.53.12,shining-moon3,0,40.0000,6.5000,0.8004339492545055,0.7253732867748917,0.0119875,0.02095,1,SUCCESS
1201,17-03-2022 10.54.16,shining-moon3,1,40.0000,6.3750,0.7253732867748917,0.9244311241515659,0.02095,0.00736875,1,SUCCESS
1202,17-03-2022 10.55.22,none,2,-,-,0.9244311241515659,-,0.00736875,-,1,SUCCESS
1203,17-03-2022 08.47.32,pixel-burn4,0,50.0000,6.5000,0.33788687572145587,0.2389981227793259,0.02,0.0378125,1,SUCCESS
1204,17-03-2022 08.48.36,pixel-burn4,1,50.0000,6.3750,0.2389981227793259,0.9422275013267962,0.0378125,0.01078125,1,SUCCESS
1205,17-03-2022 08.49.39,none,2,-,-,0.9422275013267962,-,0.01078125,-,1,SUCCESS
1206,17-03-2022 09.07.23,pixel-burn4,0,50.0000,6.5000,0.5411557321880709,0.9788326700776957,0.024975,0.01056875,1,SUCCESS
1207,17-03-2022 09.08.26,none,1,-,-,0.9788326700776957,-,0.01056875,-,1,SUCCESS
1208,17-03-2022 10.08.04,pixel-burn4,0,50.0000,6.5000,0.7470042281787656,0.5277623783538276,0.0377125,0.064275,-1,FAILED
1209,17-03-2022 10.09.08,pixel-burn4,1,50.0000,6.3750,0.5277623783538276,0.44755589582549343,0.064275,0.03671875,-1,FAILED
1210,17-03-2022 10.10.12,pixel-burn4,2,50.0000,6.2500,0.44755589582549343,0.7140705816569025,0.03671875,0.01639375,-1,FAILED
1211,17-03-2022 10.11.15,shining-moon3,3,40.0000,6.1250,0.7140705816569025,0.5436907554384499,0.01639375,0.027475,-1,FAILED
1212,17-03-2022 10.12.19,pixel-burn4,4,50.0000,6.0000,0.5436907554384499,0.7519024068578964,0.027475,0.05219375,-1,FAILED
1213,17-03-2022 10.13.23,pixel-burn4,5,50.0000,5.8750,0.7519024068578964,0.4739511927611736,0.05219375,0.04266875,-1,FAILED
1214,17-03-2022 10.14.26,pixel-burn4,6,50.0000,5.8750,0.4739511927611736,0.4955572313846356,0.04266875,0.0469125,-1,FAILED
1215,17-03-2022 10.15.30,pixel-burn4,7,50.0000,5.8750,0.4955572313846356,0.631697026992705,0.0469125,0.11411875,-1,FAILED
1216,17-03-2022 10.16.34,shining-moon3,8,40.0000,5.5000,0.631697026992705,0.6455673657813746,0.11411875,0.12270625,-1,FAILED
1217,17-03-2022 10.17.38,pixel-burn4,9,50.0000,5.8750,0.6455673657813746,0.6990598305288668,0.12270625,0.27274375,-1,FAILED
1218,17-03-2022 10.18.41,pixel-burn4,10,50.0000,5.8750,0.6990598305288668,0.753626568028305,0.27274375,0.22275625,-1,FAILED
1219,17-03-2022 10.19.45,pixel-burn4,11,50.0000,5.8750,0.753626568028305,0.7767014931686477,0.22275625,0.261225,-1,FAILED
1220,17-03-2022 10.20.49,pixel-burn4,12,50.0000,5.8750,0.7767014931686477,0.8232191983747408,0.261225,0.2616625,-1,FAILED
1221,17-03-2022 10.21.52,pixel-burn4,13,50.0000,5.8750,0.8232191983747408,0.8909333184389636,0.2616625,0.2167125,-1,FAILED
1222,17-03-2022 10.22.56,shining-moon3,14,40.0000,5.5000,0.8909333184389636,0.847026303286831,0.2167125,0.276475,-1,FAILED
1223,17-03-2022 10.24.00,pixel-burn4,15,50.0000,5.8750,0.847026303286831,0.8968532605162213,0.276475,0.23095625,-1,FAILED
1224,17-03-2022 10.25.04,pixel-burn4,16,50.0000,5.8750,0.8968532605162213,0.918625317929703,0.23095625,0.18418125,-1,FAILED
1225,17-03-2022 10.26.08,pixel-burn4,17,50.0000,5.8750,0.918625317929703,0.9306333476949591,0.18418125,0.18765625,-1,FAILED
1226,17-03-2022 10.27.11,shining-moon3,18,40.0000,5.5000,0.9306333476949591,0.9213184778548342,0.18765625,0.23036875,-1,FAILED
1227,17-03-2022 10.28.16,shining-moon3,19,40.0000,5.5000,0.9213184778548342,0.9665764461509411,0.23036875,0.20565625,-1,FAILED
1228,17-03-2022 10.29.20,pixel-burn4,20,50.0000,5.8750,0.9665764461509411,0.9773351312452403,0.20565625,0.10545,-1,FAILED
1229,17-03-2022 10.30.24,pixel-burn4,21,50.0000,5.8750,0.9773351312452403,0.7470042281787656,0.10545,0.0377125,-1,FAILED
1230,17-03-2022 10.08.04,pixel-burn4,22,50.0000,6.5000,0.7470042281787656,0.997932622932623,0.0377125,0.09910625,-1,FAILED
1231,17-03-2022 10.32.32,pixel-burn4,23,50.0000,5.8750,0.997932622932623,0.9963750103571133,0.09910625,0.09483125,-1,FAILED
1232,17-03-2022 10.33.35,pixel-burn4,24,50.0000,5.8750,0.9963750103571133,0.9994858849041307,0.09483125,0.051775,-1,FAILED
1233,17-03-2022 10.34.39,pixel-burn4,25,50.0000,5.8750,0.9994858849041307,0.99954411946675,0.051775,0.040325,-1,FAILED
1234,17-03-2022 10.35.43,pixel-burn4,26,50.0000,5.8750,0.99954411946675,0.9990211204605272,0.040325,0.03589375,-1,FAILED
1235,17-03-2022 10.36.47,pixel-burn4,27,50.0000,5.8750,0.9990211204605272,0.9996369033589624,0.03589375,0.0188625,-1,FAILED
1236,17-03-2022 10.37.50,pixel-burn4,28,50.0000,5.8750,0.9996369033589624,0.9996020943731092,0.0188625,0.01045,-1,FAILED
1237,17-03-2022 10.38.54,pixel-burn4,29,50.0000,5.8750,0.9996020943731092,0.9997189590242257,0.01045,-0.0007375,-1,FAILED
1238,17-03-2022 10.39.58,pixel-burn4,30,50.0000,5.8750,0.9997189590242257,0.9997054454980164,-0.0007375,0.0027375,-1,FAILED
1239,17-03-2022 10.41.02,pixel-burn4,31,50.0000,5.8750,0.9997054454980164,0.9997311138763999,0.0027375,0.0005125,-1,FAILED
1240,17-03-2022 10.42.06,pixel-burn4,32,50.0000,5.8750,0.9997311138763999,0.9996184161140999,0.0005125,0.00088125,-1,FAILED
1241,17-03-2022 10.43.10,pixel-burn4,33,50.0000,5.8750,0.9996184161140999,0.9997067448680352,0.00088125,-0.00168125,-1,FAILED
1242,17-03-2022 10.44.14,pixel-burn4,34,50.0000,5.8750,0.9997067448680352,0.9995693314026065,-0.00168125,-0.00134375,-1,FAILED
1243,17-03-2022 10.45.17,pixel-burn4,35,50.0000,5.8750,0.9995693314026065,0.9996441347792699,-0.00134375,-0.001075,-1,FAILED
1244,17-03-2022 10.46.22,none,36,-,-,0.9996441347792699,-,-0.001075,-,-1,FAILED
